ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,LENIN OBED,HUAMAN,LAPIZ,M
010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,ROSA EDOVIGUES,YALTA,LAPIZ,F
010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,LLANET,LABAJOS,PINEDO,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,DEYSI,SOLANO,COTRINA,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,WALTER MANUEL,ISLA,INGA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,EDITH,MELENDEZ,HUAMAN,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,LEICERS,INGA,HERRERA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,MARIA NOELIA,PUSCAN,INGA,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,LEANDRO,FLORES,QUISTAN,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,NELSON ANTONIO,HERRERA,ALVA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,MARIA YOLANDA,VILCHEZ,SANCHEZ,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,MARICELA,FLORES,INGA,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,WILIAN FREDY,PUSCAN,ALVA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,SEGUNDO,HUILCA,VARGAS,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,LUIS,INGA,INGA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,MERLIN,INGA,CHUQUIZUTA,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,LEONCIO,QUISTAN,MENDOZA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,ROBERTO,DETQUIZAN,QUISTAN,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,LOURDES,QUISTAN,PUSCAN,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,SANDI LLERME,VILCHEZ,INGA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,LEO DAN,MELENDEZ,ZUTA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,TOMAS,INGA,CRUZ,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,MARIA YOLANDA,QUISTAN,PUSCAN,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,FRANKLIN ANDERSON,QUISTAN,VILCA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,PATRICIA,INGA,QUISTAN,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,BETSI,HUILCA,ALVARADO,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,DIONICIO,INGA,INGA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,MARILU,SERVAN,CRUZ,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,SEGUNDO JUSTILIANO,SOPLIN,PUSCAN,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,ROSA ANGELICA,PUSCAN,QUISTAN,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,JHONY,HERRERA,INGA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,ISABEL,VILCHEZ,HUILCA,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,HUALDEMAR,SALON,GUABLOCHO,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,MARIBEL,CULQUI,PUSCAN,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,ANGEL,MAS,VILCHEZ,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,DANNY MABEL,PEREZ,CRUZ,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,HAMILTON KENEDY,VILCHEZ,INGA,M
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,MARIA DEL CARMEN,VILCA,VILCHEZ,F
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,LEIESDER,HERRERA,MAS,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,JULIO ABEL,CHAVEZ,FERNANDEZ,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,ROSA VICTORIA,ROJAS,OCAMPO,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,TERESO,HUAMAN,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,SEGUNDO JUSTINIANO,HUAMAN,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,ASUNCION,TUCTO,GUIOP,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,DAYSY MARLITH,ROJAS,GUIOP,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,WALTER HUMBERTO,CULQUI,VELASQUEZ,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,GENARO,PUERTA,SALON,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,FELICIANA,PUSCAN,HUAMAN,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,ORLANDO,ROJAS,GUIOP,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,ARCENIO,CULQUI,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,ERMELINDA,HUAMAN,REYNOSO,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,SEGUNDO,TUCTO,GUIOP,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,FRANCISCO JABIER,SOROE,PUERTA,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,JUAN SILBANO,HUAMAN,ROJAS,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,ELMER,HORNA,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,ORFELINDA,GUIOP,CAMAN,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,LUZ MERY,PUERTA,CULQUI,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,FEDERICO,HUAMAN,PUIQUIN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,ALADINO,BUSTOS,GUIOP,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,JAVIER,CAMAN,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,ROGELIO,HUAMAN,PUERTA,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,VICENTA,VELAYARCE,YOPAN,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,NOELITA,HUAMAN,HUAMAN,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,SINDULFO MELQUIADES,HUAMAN,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,ELIAS,PUSCAN,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,JUSTINIANO,CULQUI,HUAMAN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,CELEDOÑA,HUAMAN,CULQUI,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,FRANSINE,SANCHEZ,HUAMAN,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,EDILENI,HUAMAN,PUSCAN,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,TEOBALDO,CHAVEZ,HORNA,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,HERMAN,PUERTA,CHOCTALIN,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,YNELDA FLORI,HUAMAN,CLAUDIO,F
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,JOSE LUIS,TAFUR,CASTILLO,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,ROLIX,GUIOP,CULQUI,M
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,NEILID,PUIQUIN,PUERTA,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ENGELS,ESCOBEDO,PORTAL,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,CARLOS,ESCOBEDO,OCAMPO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,MAX ABRAHAM,CASTRO,ZUMAETA,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,SELVA BEGONIA,BORJA,ALVAREZ,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,MOISES,QUISPE,CHAVEZ,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,MERLY YORI,ZAVALETA,OCAMPO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,LAYNES,SILVA,VIGO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,MANUEL AGLIBERTO,ESCOBEDO,HIDALGO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,HEYDI DIANA,HIDALGO,SILVA,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,SOYER,MUÑOZ,MORI,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,JULIO ALBERTO,ESCOBEDO,FARJE,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,BELSY,FARJE,TRUJILLO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,PEDRO MARLON,MENDOZA,REYNA,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,WENNER ORESTES,CALDERON,JAUREGUI,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,SABY PILAR,ESCOBEDO,LEON,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,ROSMERY,VEGA,CARRASCAL,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,CARLOS AUGUSTO,TRIGOSO,CRUZ,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,PERCY,CHAVEZ,CABRERA,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,VICTOR,CHAVEZ,BRIONES,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,SAUL,CHAVEZ,COTRINA,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,SULITA,LLATANCE,AGUILAR,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,SATURNINO HUMBERTO,GUEVARA,VASQUEZ,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,DIAGNE WENDE,HUAMAN,CHAVEZ,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,TODOS SOMOS AMAZONAS,REGIDOR DISTRITAL,LUZ KATERINE,ZABALETA,CASTRO,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JOYCE JAMES,HIDALGO,DIAZ,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,FELIX SEGUNDO,ESCOBEDO,DELGADO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,GILMER,CAMAN,FARJE,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,PRECIMILIANO,QUISPE,LOZANO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MERY JUANITA TORRES,DE,MELENDES,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,KELI,RAMIREZ,GARRO,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,ALBERTO,ESCOBEDO,VILLACORTA,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,FELICIA,FLORIDA,LATORRE,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,SEGUNDO ANAXIMANDRO,BUSTAMANTE,MUÑOZ,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,SALOMON,TONGO,CHAVEZ,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,BRIGIDA,MANOSALVA,VASQUEZ,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,LORWIN ELISEO,LLAJA,MELENDEZ,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,DENNY,TAFUR,ESCOBEDO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,ASENCIA MILENA,FARJE,ESCOBEDO,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,LENIN,CASTRO,ESCOBEDO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,EISTEIN ADOLFO,JAUREGUI,TRAUCO,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,MARIA ERESVIT,COLLANTES,ALVARADO,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,JONY,CHAVEZ,RIMACHE,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,RONALD,WAGTER,,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,GISSELLE DEL PILAR,SAGASTEGUI,JAUREGUI,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,LITA SOLEDAD,CANLLA,GOICOCHEA,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,GREGORIO,LLANOS,CHUGNAS,M
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,ROSA FABRICIANA,RIOS,MEDINA,F
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,FRANCISCO,CHAVEZ,VERGARAY,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,HERMEREGILDO,SALON,VALDIVIA,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,ROGER,TORRES,CHAVEZ,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,CARLOS,CASTILLO,COLLANTES,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,EDWIN,BOBADILLA,CHAVEZ,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,LAURA ASUNTA,VALQUE,YNGA,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,SENTIMIENTO AMAZONENSE REGIONAL,REGIDOR DISTRITAL,ACELIT,SANTILLAN,MORI,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,LEONCIO,HERRERA,SANTILLAN,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,JAIME,VILCARROMERO,ZUTA,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,ALFREDO TORREJON,LA,TORRE,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,ASUNTA,QUIROS,CHIQUIN,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,NITTON CESAR,TORRES,SERVAN,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIDOR DISTRITAL,MILY FLOR,TORREJON,ZAVALETA,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,JORGE,MENDOZA,JIMENEZ,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,DAVID,YOPLAC,HUAMAN,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,LLULIZA,TEJEDO,CHAVEZ,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,JORGE VENAVIDES,TORREJON,VELASQUEZ,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,ASUNTA EDELMIRA,CASTILLO,SERVAN,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIDOR DISTRITAL,GEORDAMI MERCEDES,SALON,VILCA,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,RODOLFO,INGA,HUAMAN,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,LUIS ALBERTO,VILCA,HUAMAN,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,ERIBERTO,ANGULO,ALVARADO,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,ROSA AYDELI,VALQUI,ZUTA,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,GERMAN,SERVAN,CRUZ,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIDOR DISTRITAL,SUZI LIZANA,SANTILLAN,LOPEZ,F
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,FILIBERTO,TAFUR,TORREJON,M
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,OBRAS POR AMAZONAS,REGIDOR DISTRITAL,SANTOS,ZUMAETA,SERVAN,M
