ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
010203,AMAZONAS,BAGUA,COPALLIN,DESARROLLO SOCIAL AMAZONENSE,ALCALDE DISTRITAL,SEGUNDO YSAAC,REQUEJO,REQUEJO,M,480.0,3.0,CASTELLANO,0
010203,AMAZONAS,BAGUA,COPALLIN,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,EDILBERTO,ZULOETA,FERNANDEZ,M,88.0,8.0,CASTELLANO,0
010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,NIRIA,PEREZ,LEON,F,77.0,6.0,CASTELLANO,0
010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,JAIME,ALTAMIRANO,RAFAEL,M,49.0,4.0,CASTELLANO,0
010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,PERCY,GALVEZ,PASAPERA,M,46.0,5.0,CASTELLANO,0
010203,AMAZONAS,BAGUA,COPALLIN,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,FACUNDO,TANTALEAN,CABRERA,M,41.0,9.0,CASTELLANO,0
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,JOSE GLORIOSO,AGUILAR,MENDOZA,M,346.0,3.0,CASTELLANO,1
010204,AMAZONAS,BAGUA,EL PARCO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,WILDER,CHUQUILIN,ARBILDO,M,184.0,2.0,QUECHUA,0
010204,AMAZONAS,BAGUA,EL PARCO,ACCION POPULAR,ALCALDE DISTRITAL,AMARU JAIRO,TELLO,VASQUEZ,M,176.0,1.0,CASTELLANO,0
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,ZACARIAS,MESTANZA,GUERRERO,M,155.0,6.0,CASTELLANO,0
010204,AMAZONAS,BAGUA,EL PARCO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MARITZA,RODRIGUEZ,MENDOZA,F,37.0,7.0,CASTELLANO,0
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,CONCEPCION,MORAN,LLONTOP,M,28.0,4.0,CASTELLANO,0
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,MODESTO HELMINES,ALFARO,SALINAS,M,6.0,5.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,ACCION POPULAR,ALCALDE DISTRITAL,DEMETRIO,CHIROQUE,MORALES,M,1292.0,1.0,CASTELLANO,1
010206,AMAZONAS,BAGUA,IMAZA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,RODOLFO,ATAMAIN,UNTSUI,M,1139.0,2.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ENRIQUE,ASANGKAY,DASEM,M,1035.0,7.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,OTONIEL,DANDUCHO,AKINTUI,M,1006.0,6.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SERGIO,SUWIKAI,TATSE,M,927.0,8.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,JOEL,SHIMPUKAT,ATSASUA,M,559.0,11.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,RUBEN,ANTUASH,JEMPE,M,505.0,5.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,PERU POSIBLE,ALCALDE DISTRITAL,ADOLFO,JUEP,NAMPIN,M,385.0,10.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,FRANCISCO,SHAJIAN,SAKEJAT,M,233.0,3.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JULIO,TSAMAJAIN,ESAMAT,M,117.0,9.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,DESARROLLO SOCIAL AMAZONENSE,ALCALDE DISTRITAL,OSCAR,PAATI,ANTUNCE,M,113.0,4.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,WILFREDO,GOÑAS,GUIVIN,M,164.0,1.0,CASTELLANO,1
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,ALADINO,VASQUEZ,LLATAS,M,96.0,3.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,GILBER,RUIZ,ARANA,M,73.0,5.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,NILSON,CANO,VALDEZ,M,59.0,6.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ROLANDO,DAZA,BUSTAMANTE,M,46.0,4.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,JOSE ROSAS,CHAVARRY,TAPIA,M,38.0,2.0,CASTELLANO,0
010303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,PEDRO ANTONIO,MORI,ROJAS,M,286.0,2.0,CASTELLANO,1
010303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,MARCELINO,VILLEGAS,DAZA,M,151.0,1.0,CASTELLANO,0
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,JOSE NATIVIDAD,BACALLA,DAZA,M,93.0,5.0,CASTELLANO,1
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,ANTONINO,LOPEZ,CALONGOS,M,77.0,3.0,CASTELLANO,0
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ELOY,VALDEZ,CASTILLO,M,41.0,4.0,CASTELLANO,0
010304,AMAZONAS,BONGARA,CHISQUILLA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,LUCAS,MONTENEGRO,PILCO,M,37.0,1.0,CASTELLANO,0
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,ALFONSO,QUISPE,BAZAN,M,9.0,2.0,QUECHUA,0
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ROMULO FLUMENCIO,VARGAS,MAS,M,116.0,2.0,CASTELLANO,1
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,JORGE,SAAVEDRA,ZABARBURU,M,96.0,3.0,CASTELLANO,0
010305,AMAZONAS,BONGARA,CHURUJA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MARIA JESUS,URQUIA,DE VELEZ,F,37.0,4.0,CASTELLANO,0
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,JUANA,CASTAÑEDA,TUESTA,F,29.0,1.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,HERACLITO,MALLAP,MELENDEZ,M,600.0,2.0,CASTELLANO,1
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,WILIAM,VALLEJOS,CATPO,M,490.0,6.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,MARCO ANTONIO,DIAZ,PEREZ,M,311.0,4.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,JOSE LUIS,RODRIGUEZ,APAESTEGUI,M,263.0,7.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,ALINDOR,SALDAÑA,NUÑEZ,M,240.0,3.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,CARLOS,PERALTA,CORTEZ,M,213.0,5.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,ACCION POPULAR,ALCALDE DISTRITAL,WILFREDO LA,TORRE,MUÑOZ,M,66.0,1.0,CASTELLANO,0
010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,SERAFIN,MAS,LOPEZ,M,128.0,1.0,CASTELLANO,1
010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,GILBERTO,GUEVARA,BAZAN,M,71.0,2.0,CASTELLANO,0
010307,AMAZONAS,BONGARA,RECTA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MARIA,LOPEZ,DE MASLUCAN,F,51.0,4.0,CASTELLANO,0
010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,MAXIMILIANO,AGUILAR,GARCIA,M,36.0,3.0,CASTELLANO,0
010308,AMAZONAS,BONGARA,SAN CARLOS,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,RAMIRO,GUIVIN,CHOCHABOT,M,115.0,1.0,CASTELLANO,1
010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,RODOMIRO,GOMEZ,CHUQUIZUTA,M,69.0,3.0,CASTELLANO,0
010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,ROMAN,CAMUS,ROJAS,M,58.0,4.0,CASTELLANO,0
010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,RUBEN DARIO,ALVARADO,LOPEZ,M,15.0,2.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,PEDRO,BUSTAMANTE,CIEZA,M,249.0,3.0,CASTELLANO,1
010309,AMAZONAS,BONGARA,SHIPASBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,DIOMEDES,CHAVEZ,CUEVA,M,138.0,7.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,AMANCIO,VILCHEZ,DETT,M,122.0,5.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,WILDER,DAMACEN,CHUQUIZUTA,M,79.0,2.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,MARINO,GOMEZ,MORI,M,71.0,4.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,ROMELIO,VILCHEZ,DETT,M,40.0,1.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JUAN DE DIOS,MOSILOT,MORI,M,11.0,6.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,GERMAN,SANCHEZ,SANTILLAN,M,158.0,4.0,CASTELLANO,1
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,ALEJANDRO,SANTILLAN,CORTEZ,M,103.0,3.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,ISAIAS,TRAUCO,RAMOS,M,89.0,5.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,EDINSON,SANTILLAN,MENDOZA,M,76.0,6.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,FRANCISCO LEANDRO,CHAVEZ,RUBIO,M,57.0,2.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,ROMAN,PEREZ,MENDOZA,M,29.0,1.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,EDILBERTO,DELGADO,BARBOZA,M,646.0,2.0,CASTELLANO,1
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,LUCIO,QUISPE,BAZAN,M,556.0,7.0,QUECHUA,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,WIDBERTO,POMA,GUADALUPE,M,547.0,4.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MARCELO,FUSTAMANTE,GUEVARA,M,256.0,1.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,VIDAL,GOMEZ,VARGAS,M,222.0,6.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,DOMEL,GONZALES,VILLEGAS,M,146.0,5.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,JOSE CARLOS,LOAYZA,LASTARRIA,M,45.0,3.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,WALTER HUGO,MONTEZA,SANTILLAN,M,1212.0,4.0,CASTELLANO,1
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,TEODORO,TAUMA,CAMAN,M,1101.0,5.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,ROLANDO PERCY,PINEDO,CULQUI,M,253.0,2.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SERGIO BAT,ROCCA,NOVOA,M,226.0,6.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,EDITH EUFEMIA,QUIROZ,ZUTA,F,173.0,3.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,NESTOR PORFIRIO,LUCANO,VERGARAY,M,96.0,1.0,CASTELLANO,0
010402,AMAZONAS,LUYA,CAMPORREDONDO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,EFREN WILDER,CIEZA,SILVA,M,944.0,1.0,CASTELLANO,1
010402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,WILSON,RODRIGUEZ,ALVA,M,770.0,3.0,CASTELLANO,0
010402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,JOSE ABEL,GUEVARA,GUAMURO,M,650.0,2.0,CASTELLANO,0
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,ELMER,MELENDEZ,PEREZ,M,360.0,3.0,CASTELLANO,1
010403,AMAZONAS,LUYA,COCABAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,CARLOS AUGUSTO,BURGA,OYARCE,M,203.0,4.0,CASTELLANO,0
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,LORENZO,BARBOZA,LOBATO,M,192.0,2.0,CASTELLANO,0
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,JOSE TOMAS,OCAMPO,PEREZ,M,72.0,1.0,CASTELLANO,0
010404,AMAZONAS,LUYA,COLCAMAR,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,HILTON HESNOBER,TORREJON,ILIQUIN,M,385.0,6.0,CASTELLANO,1
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,IRMA,CHUQUIPIONDO,MUÑOZ,F,208.0,3.0,QUECHUA,0
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,EDWIN,MENDOZA,QUILO,M,171.0,4.0,CASTELLANO,0
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,DILVER GLORIOSO,PUERTA,SALAZAR,M,128.0,2.0,CASTELLANO,0
010404,AMAZONAS,LUYA,COLCAMAR,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,RIBER JUANITO,TUESTA,BARDALES,M,94.0,1.0,CASTELLANO,0
010404,AMAZONAS,LUYA,COLCAMAR,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,GILBER,MENDOZA,QUILO,M,60.0,5.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,JOSE EDGUARDO,TOMANGUILLA,CANTA,M,335.0,2.0,CASTELLANO,1
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,JOSE GENARO,CANTA,CULLAMPE,M,325.0,4.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,APOLINAR,ANGELES,ROJAS,M,179.0,3.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,GILMER,CULLAMPE,CANTA,M,69.0,1.0,CASTELLANO,0
010406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SAMUEL,RODRIGUEZ,BRICEÑO,M,183.0,3.0,CASTELLANO,1
010406,AMAZONAS,LUYA,INGUILPATA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,GEINER,ZAGACETA,ZAGACETA,M,76.0,4.0,CASTELLANO,0
010406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,PEDRO,ZABALETA,MENDOZA,M,63.0,2.0,CASTELLANO,0
010406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,SEGUNDO ZENON,GUIMAC,ANGULO,M,30.0,1.0,CASTELLANO,0
010407,AMAZONAS,LUYA,LONGUITA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SEGUNDO GERMAN,CHAVEZ,VILLANUEVA,M,308.0,3.0,CASTELLANO,1
010407,AMAZONAS,LUYA,LONGUITA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,LLINER ALFONSO,TUESTA,SERVAN,M,228.0,1.0,CASTELLANO,0
010407,AMAZONAS,LUYA,LONGUITA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,ROBERT WILSON,JIMENEZ,MENDOZA,M,2.0,2.0,CASTELLANO,0
010408,AMAZONAS,LUYA,LONYA CHICO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,TEODORO,ZUTA,MENDOZA,M,213.0,1.0,CASTELLANO,1
010408,AMAZONAS,LUYA,LONYA CHICO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,HOMERO,MENDOZA,REYNA,M,186.0,3.0,CASTELLANO,0
010408,AMAZONAS,LUYA,LONYA CHICO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,EDGAR MARIN,MALQUE,MENDOZA,M,128.0,2.0,CASTELLANO,0
010409,AMAZONAS,LUYA,LUYA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,NEWMAN EDGARD,TUESTA,AGUILAR,M,920.0,2.0,CASTELLANO,1
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SEGUNDO LEOPOLDO,VALQUI,ZUTA,M,638.0,6.0,CASTELLANO,0
010409,AMAZONAS,LUYA,LUYA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,HITLER,CHUQUIZUTA,VILLARREAL,M,92.0,7.0,QUECHUA,0
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,CRUZ MERCEDES,PILLPE,RONDINEL,F,68.0,4.0,QUECHUA,0
010409,AMAZONAS,LUYA,LUYA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JUAN JOSE,ROMERO,SERVAN,M,45.0,1.0,CASTELLANO,0
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,PEDRO,QUIROZ,SANTILLAN,M,28.0,5.0,CASTELLANO,0
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,JUAN,MENDOZA,CHUQUIMBALQUI,M,20.0,3.0,CASTELLANO,0
010410,AMAZONAS,LUYA,LUYA VIEJO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,LUIS ANTONIO,CHUQUIZUTA,VELAYARCE,M,160.0,1.0,QUECHUA,1
010410,AMAZONAS,LUYA,LUYA VIEJO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,NILO ANTONIO,VILLACREZ,CHUQUIZUTA,M,92.0,2.0,CASTELLANO,0
010411,AMAZONAS,LUYA,MARIA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,RAMON,SALAZAR,ALVIS,M,129.0,4.0,CASTELLANO,1
010411,AMAZONAS,LUYA,MARIA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,MANUEL YNOCENTE,BARDALES,YNGA,M,122.0,2.0,CASTELLANO,0
010411,AMAZONAS,LUYA,MARIA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,JAIRZINHO,YALTA,CRUZ,M,120.0,1.0,CASTELLANO,0
010411,AMAZONAS,LUYA,MARIA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,MODESTO,MUÑOZ,VILLACREZ,M,86.0,3.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,RICARTER DEL,CASTILLO,VERASTEGUI,M,452.0,3.0,CASTELLANO,1
010412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,EISTEIN,NOVOA,NORIEGA,M,431.0,5.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ARON,FUENTES,DAVILA,M,386.0,4.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,ALIANZA REGIONAL JUNTOS POR AMAZONAS,ALCALDE DISTRITAL,FRANCISCO,CUBAS,MELENDEZ,M,154.0,1.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,ALCALDE DISTRITAL,SEGUNDO RENE,AGUILAR,LACERNA,M,36.0,2.0,CASTELLANO,0
010413,AMAZONAS,LUYA,OCUMAL,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,AMILCAR,DIAZ,MENDOZA,M,590.0,3.0,CASTELLANO,1
