ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
010206,AMAZONAS,BAGUA,IMAZA,PERU POSIBLE,ALCALDE DISTRITAL,ELMER,TEETS,YAGKUAG,M,675.0,11.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,ACCION POPULAR,ALCALDE DISTRITAL,DEMETRIO,CHIROQUE,MORALES,M,541.0,1.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,CUPERTINO,WISUM,AKUTS,M,497.0,8.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,VAMOS PERU,ALCALDE DISTRITAL,JOSE,LIRIO,YANGUA,M,260.0,15.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,JEREMIAS,CHUMAP,LUCIA,M,259.0,14.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,EDINSON,SHAJIAN,HIDALGO,M,239.0,7.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,ALEJANDRO,MIKAYU,YAGKUAG,M,239.0,9.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,ERNESTO,ANTUASH,JEMPE,M,167.0,10.0,CASTELLANO,0
010206,AMAZONAS,BAGUA,IMAZA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ALCALDE DISTRITAL,GABINO,UGKUM,SAMEKASH,M,140.0,3.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,ALADINO,VASQUEZ,LLATAS,M,183.0,5.0,CASTELLANO,1
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,WILFREDO,GOÑAS,GUIVIN,M,140.0,1.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,LUCAS,VEGA,TORBISCO,M,92.0,4.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ELSA JESUS,MAS,CHAMOLI,F,27.0,2.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,JUAN HECTOR,HERNANDEZ,HERNANDEZ,M,27.0,6.0,CASTELLANO,0
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SALVADOR,DAVILA,RUIZ,M,18.0,3.0,CASTELLANO,0
010303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,PEDRO ANTONIO,MORI,ROJAS,M,273.0,1.0,CASTELLANO,1
010303,AMAZONAS,BONGARA,CUISPES,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,EDISON,LLAJA,MASLUCAN,M,117.0,3.0,CASTELLANO,0
010303,AMAZONAS,BONGARA,CUISPES,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,ELMER,RAMIREZ,ALVARADO,M,68.0,2.0,CASTELLANO,0
010303,AMAZONAS,BONGARA,CUISPES,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,JOSE LUIS,MASLUCAN,ROJAS,M,15.0,4.0,CASTELLANO,0
010304,AMAZONAS,BONGARA,CHISQUILLA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,CHEDLI WILFREDO,BURGA,TRAUCO,M,133.0,2.0,CASTELLANO,1
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,JOSE NATIVIDAD,BACALLA,DAZA,M,109.0,1.0,CASTELLANO,0
010304,AMAZONAS,BONGARA,CHISQUILLA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,ROSA ADELINA,LOPEZ,INGA,F,43.0,4.0,CASTELLANO,0
010304,AMAZONAS,BONGARA,CHISQUILLA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,HERNAN TULIO,MAGALLAN,MIXAN,M,24.0,3.0,CASTELLANO,0
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,ROMULO FLUMENCIO,VARGAS,MAS,M,180.0,2.0,CASTELLANO,1
010305,AMAZONAS,BONGARA,CHURUJA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,JORGE,SAAVEDRA,ZABARBURU,M,97.0,3.0,CASTELLANO,0
010305,AMAZONAS,BONGARA,CHURUJA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,LAINES,LOPEZ,VISALOT,M,10.0,4.0,CASTELLANO,0
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,ROBERT ALEJANDRO,TRAUCO,VALDIVIA,M,4.0,1.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,REYNELDO,GUEVARA,VITON,M,899.0,5.0,CASTELLANO,1
010306,AMAZONAS,BONGARA,FLORIDA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,WILIAM,VALLEJOS,CATPO,M,872.0,6.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ELEUTERIO,CABRERA,OBLITAS,M,482.0,3.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,HERACLITO,MALLAP,MELENDEZ,M,323.0,4.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,WILIAN JOSE,VALLEJOS,MORI,M,129.0,1.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,MARDEN JESUS,VALQUI,MORI,M,82.0,8.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,CARLOS,GUPIO,CHICANA,M,75.0,7.0,CASTELLANO,0
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,MAXIMO,CORDOVA,CHICANA,M,33.0,2.0,CASTELLANO,0
010307,AMAZONAS,BONGARA,RECTA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,SERAFIN,MAS,LOPEZ,M,166.0,2.0,CASTELLANO,1
010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,MERCEDES,GUIVIN,LOPEZ,F,115.0,1.0,CASTELLANO,0
010307,AMAZONAS,BONGARA,RECTA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,ROSANA,PILCO,GOLAC,F,42.0,3.0,AYMARA,0
010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,RAMIRO,GUIVIN,CHOCHABOT,M,143.0,1.0,CASTELLANO,1
010308,AMAZONAS,BONGARA,SAN CARLOS,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,RODOMIRO,GOMEZ,CHUQUIZUTA,M,132.0,2.0,CASTELLANO,0
010308,AMAZONAS,BONGARA,SAN CARLOS,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,AUSTRAGILDA,HUAMAN,YOMONA,F,50.0,3.0,QUECHUA,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,PEDRO,BUSTAMANTE,CIEZA,M,399.0,3.0,CASTELLANO,1
010309,AMAZONAS,BONGARA,SHIPASBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,PEPE,PEREZ,SILVA,M,394.0,4.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,MARIO,CHUQUIZUTA,URQUIA,M,77.0,1.0,QUECHUA,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,DIOMEDES,CHAVEZ,CUEVA,M,50.0,2.0,CASTELLANO,0
010309,AMAZONAS,BONGARA,SHIPASBAMBA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,HOMERO,MORI,ORTIZ,M,8.0,5.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,EDINSON,SANTILLAN,MENDOZA,M,323.0,4.0,CASTELLANO,1
010310,AMAZONAS,BONGARA,VALERA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,ALEJANDRO,SANTILLAN,CORTEZ,M,185.0,5.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,EDMER HUDQUIENI,GOÑAS,LOZADA,M,54.0,3.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,LUIS FELIPE,PEREZ,ORDOÑEZ,M,41.0,1.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,EDVIN,VILCHEZ,VARGAS,M,41.0,2.0,CASTELLANO,0
010310,AMAZONAS,BONGARA,VALERA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,ANANIAS,TUESTA,VILCHEZ,M,34.0,6.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,MANUEL,VASQUEZ,LEON,M,1000.0,4.0,CASTELLANO,1
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,JOSE TELMO,HERNANDEZ,ZELADA,M,913.0,5.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,EDILBERTO,DELGADO,BARBOZA,M,763.0,2.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,EMILIO,PEREZ,MERA,M,247.0,3.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,ANITA,VALLEJOS,CULQUI,F,67.0,6.0,CASTELLANO,0
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JULVIO HORACIO,VASQUEZ,CASTAÑEDA,M,25.0,1.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,TEODORO,TAUMA,CAMAN,M,1262.0,2.0,CASTELLANO,1
010312,AMAZONAS,BONGARA,JAZAN,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,MERLE,GUIMAC,TAFUR,M,728.0,5.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,ORLANDO,CHAVEZ,ZUMAETA,M,695.0,4.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,LUIS FELIX,CHOQUE,RAYMUNDO,M,451.0,3.0,QUECHUA,0
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,SANDRA JHANET,ALVAREZ,ALVARADO,F,180.0,1.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,HERNAN,MONTOYA,PIZARRO,M,78.0,7.0,CASTELLANO,0
010312,AMAZONAS,BONGARA,JAZAN,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,GITLER SIMEON,HERRERA,CHAVEZ,M,39.0,6.0,CASTELLANO,0
010402,AMAZONAS,LUYA,CAMPORREDONDO,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,TOMAS,ORTIZ,HUANAMBAL,M,926.0,6.0,CASTELLANO,1
010402,AMAZONAS,LUYA,CAMPORREDONDO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,WILSON,RODRIGUEZ,ALVA,M,598.0,1.0,CASTELLANO,0
010402,AMAZONAS,LUYA,CAMPORREDONDO,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,IRWEN,URIARTE,VALLEJOS,M,581.0,4.0,CASTELLANO,0
010402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,ALEXANDER RUPERTO,MEDINA,ALTAMIRANO,M,427.0,3.0,CASTELLANO,0
010402,AMAZONAS,LUYA,CAMPORREDONDO,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,UBIL ROBERTO DE LA,CRUZ,DAVILA,M,191.0,5.0,CASTELLANO,0
010402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,ANTERO RAUL,YAÑEZ,MEDINA,M,65.0,2.0,CASTELLANO,0
010403,AMAZONAS,LUYA,COCABAMBA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,ELMER,MELENDEZ,PEREZ,M,254.0,4.0,CASTELLANO,1
010403,AMAZONAS,LUYA,COCABAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,CARLOS AUGUSTO,BURGA,OYARCE,M,229.0,5.0,CASTELLANO,0
010403,AMAZONAS,LUYA,COCABAMBA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,JUAN CARLOS,REGALADO,SALDAÑA,M,154.0,3.0,CASTELLANO,0
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,WUALTER,LOBATO,PASTOR,M,136.0,1.0,CASTELLANO,0
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SEGUNDO EFRAIN,YANTEC,PICON,M,122.0,2.0,CASTELLANO,0
010404,AMAZONAS,LUYA,COLCAMAR,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,ANGEL,ILIQUIN,VISALOT,M,395.0,4.0,CASTELLANO,1
010404,AMAZONAS,LUYA,COLCAMAR,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,IRMA,CHUQUIPIONDO,MUÑOZ,F,342.0,5.0,QUECHUA,0
010404,AMAZONAS,LUYA,COLCAMAR,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,HILTON HESNOBER,TORREJON,ILIQUIN,M,202.0,6.0,CASTELLANO,0
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,RIBER JUANITO,TUESTA,BARDALES,M,175.0,2.0,CASTELLANO,0
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,OSCAR,HUAMAN,PINGUS,M,80.0,3.0,QUECHUA,0
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,JHON SALVADOR,ARBILDO,CHAVEZ,M,22.0,1.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,JOSE GENARO,CANTA,CULLAMPE,M,276.0,3.0,CASTELLANO,1
010405,AMAZONAS,LUYA,CONILA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,PEDRO,CACHAY,HUAMAN,M,225.0,5.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,GILMER,CULLAMPE,CANTA,M,202.0,6.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,ALVITER,MENDOZA,HUAMAN,M,175.0,4.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,JOSE EDGUARDO,TOMANGUILLA,CANTA,M,76.0,1.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,CARLOS ALBERTO,CRUZ,CHUQUIZUTA,M,55.0,2.0,CASTELLANO,0
010405,AMAZONAS,LUYA,CONILA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,EMERSON,ARRIBASPLATA,ROJAS,M,55.0,7.0,CASTELLANO,0
010406,AMAZONAS,LUYA,INGUILPATA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,FELIPE AMADOR,HERRERA,SANTILLAN,M,196.0,3.0,CASTELLANO,1
010406,AMAZONAS,LUYA,INGUILPATA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ALDER,VILLA,ABANTO,M,132.0,1.0,CASTELLANO,0
010406,AMAZONAS,LUYA,INGUILPATA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,CARLOS ALBERTO,MENDOZA,AGUILAR,M,68.0,4.0,CASTELLANO,0
010406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,EUFRACIO,BRICEÑO,BARRIENTOS,M,26.0,2.0,CASTELLANO,0
010407,AMAZONAS,LUYA,LONGUITA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,LLINER ALFONSO,TUESTA,SERVAN,M,282.0,3.0,CASTELLANO,1
010407,AMAZONAS,LUYA,LONGUITA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,SEGUNDO GERMAN,CHAVEZ,VILLANUEVA,M,234.0,1.0,CASTELLANO,0
010407,AMAZONAS,LUYA,LONGUITA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,GEYEL,LOPEZ,SANTILLAN,M,60.0,2.0,CASTELLANO,0
010408,AMAZONAS,LUYA,LONYA CHICO,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,HOMERO,MENDOZA,REYNA,M,252.0,2.0,CASTELLANO,1
010408,AMAZONAS,LUYA,LONYA CHICO,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,EDGAR MARIN,MALQUE,MENDOZA,M,190.0,3.0,CASTELLANO,0
010408,AMAZONAS,LUYA,LONYA CHICO,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,BILMA AMPARO,ALVA,CHAVEZ,F,167.0,1.0,CASTELLANO,0
010409,AMAZONAS,LUYA,LUYA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,SEGUNDO LEOPOLDO,VALQUI,ZUTA,M,871.0,3.0,CASTELLANO,1
010409,AMAZONAS,LUYA,LUYA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,FIDEL ALEJANDRO,RAMOZ,ANGULO,M,348.0,4.0,CASTELLANO,0
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,NEWMAN EDGARD,TUESTA,AGUILAR,M,331.0,2.0,CASTELLANO,0
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,HITLER,CHUQUIZUTA,VILLARREAL,M,238.0,1.0,QUECHUA,0
010409,AMAZONAS,LUYA,LUYA,UNIDAD Y DEMOCRACIA DE AMAZONAS,ALCALDE DISTRITAL,JORGE ANIBAL,POQUIOMA,RAMOS,M,121.0,5.0,CASTELLANO,0
010410,AMAZONAS,LUYA,LUYA VIEJO,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,NILO ANTONIO,VILLACREZ,CHUQUIZUTA,M,113.0,2.0,CASTELLANO,1
010410,AMAZONAS,LUYA,LUYA VIEJO,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,BERCILIA,YNGA,REYNA,F,102.0,1.0,CASTELLANO,0
010410,AMAZONAS,LUYA,LUYA VIEJO,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,LAURIANO,FERNANDEZ,COLLANTES,M,56.0,3.0,CASTELLANO,0
010411,AMAZONAS,LUYA,MARIA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,MANUEL YNOCENTE,BARDALES,YNGA,M,181.0,4.0,CASTELLANO,1
010411,AMAZONAS,LUYA,MARIA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,PERLA DEL CARMEN,TORREJON,CRUZ,F,137.0,1.0,CASTELLANO,0
010411,AMAZONAS,LUYA,MARIA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,JHONNY GABINO,ZUMAETA,HORNA,M,84.0,5.0,CASTELLANO,0
010411,AMAZONAS,LUYA,MARIA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,EDILBERTO,MIRANDA,LEIBA,M,78.0,2.0,CASTELLANO,0
010411,AMAZONAS,LUYA,MARIA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,ABDON,SANCHEZ,VILLEGAS,M,72.0,3.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,OSCAR PEDRO,PORTOCARRERO,VILLALOBOS,M,631.0,2.0,CASTELLANO,1
010412,AMAZONAS,LUYA,OCALLI,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,ARON,FUENTES,DAVILA,M,358.0,4.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,MARDEN,NORIEGA,PAREDES,M,295.0,3.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,CARLOS,CUBAS,MELENDEZ,M,244.0,5.0,CASTELLANO,0
010412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,LUDGERIO EUDOSIO,SALAZAR,VASQUEZ,M,81.0,1.0,CASTELLANO,0
010413,AMAZONAS,LUYA,OCUMAL,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,AMILCAR,DIAZ,MENDOZA,M,779.0,3.0,CASTELLANO,1
010413,AMAZONAS,LUYA,OCUMAL,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ROBERT,MENDOZA,MESTANZA,M,427.0,1.0,CASTELLANO,0
010413,AMAZONAS,LUYA,OCUMAL,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,FAIMER ISAC,VILLAR,MUÑOZ,M,348.0,4.0,CASTELLANO,0
010413,AMAZONAS,LUYA,OCUMAL,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,MILAGROS,BRICEÑO,REGALADO,F,20.0,2.0,CASTELLANO,0
010414,AMAZONAS,LUYA,PISUQUIA,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,JESUS,HUAMANTA,VARGAS,M,612.0,4.0,QUECHUA,1
010414,AMAZONAS,LUYA,PISUQUIA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,EDILBERTO,CHAVEZ,MEDINA,M,493.0,2.0,CASTELLANO,0
010414,AMAZONAS,LUYA,PISUQUIA,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,BORIS SALVADOR,LEON,CISNEROS,M,386.0,5.0,CASTELLANO,0
010414,AMAZONAS,LUYA,PISUQUIA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,FRANKLIN,LUDEÑA,RODRIGUEZ,M,203.0,3.0,CASTELLANO,0
010414,AMAZONAS,LUYA,PISUQUIA,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,MAXIMO PACIMINIO,VARGAS,ARAUJO,M,186.0,6.0,CASTELLANO,0
010414,AMAZONAS,LUYA,PISUQUIA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,VICTOR SAUL,TAPIA,CRUZ,M,74.0,1.0,CASTELLANO,0
010415,AMAZONAS,LUYA,SAN CRISTOBAL,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,ALCALDE DISTRITAL,ALFONSO,VALQUI,GARCIA,M,95.0,1.0,CASTELLANO,1
010415,AMAZONAS,LUYA,SAN CRISTOBAL,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,ALCALDE DISTRITAL,ROBER ALDO,TAFUR,PORTOCARRERO,M,65.0,2.0,CASTELLANO,0
010415,AMAZONAS,LUYA,SAN CRISTOBAL,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,NESTOR,VENTURA,VALQUI,M,62.0,5.0,CASTELLANO,0
010415,AMAZONAS,LUYA,SAN CRISTOBAL,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,ALCALDE DISTRITAL,LEONCIO,VALQUI,OLIVARES,M,52.0,3.0,CASTELLANO,0
010415,AMAZONAS,LUYA,SAN CRISTOBAL,SENTIMIENTO AMAZONENSE REGIONAL,ALCALDE DISTRITAL,DOCITEO,VALQUI,POQUIOMA,M,49.0,6.0,CASTELLANO,0
010415,AMAZONAS,LUYA,SAN CRISTOBAL,OBRAS POR AMAZONAS,ALCALDE DISTRITAL,GILBERTO,VASQUEZ,CURAY,M,31.0,4.0,CASTELLANO,0
010415,AMAZONAS,LUYA,SAN CRISTOBAL,TODOS SOMOS AMAZONAS,ALCALDE DISTRITAL,HERENIAS,VILCA,VALQUI,M,19.0,7.0,QUECHUA,0
